,,,,,,,,,,,,
Month,Day,Hour,SITE CONSUMPTION Grid supply (kWh),SITE CONSUMPTION Natural Gas (kWh),ONSITE SOLAR SYSTEM PRODUCTION (kWh),GRID (EEX) Price (€/MWh),NG (TTF) Price (€/MWh),Demand,PV generation,Energy not covered,Cost of NG,cost of Grid
10,1,18,861.0,172.2,39.4,91.0,45.5,1033.2,39.4,993.8,7.8351,78.351
10,1,19,754.3,150.9,1.2,91.0,45.5,905.1,1.2,903.9,6.863675,68.63675
10,1,20,791.0,158.2,0.0,80.6,40.3,949.2,0.0,949.2,6.3764092,63.764092
10,1,21,785.8,157.2,0.0,74.6,37.3,942.9,0.0,942.9,5.86436655,58.6436655
10,1,22,815.5,163.1,0.0,70.0,35.0,978.6,0.0,978.6,5.70678745,57.0678745
10,1,23,934.5,186.9,0.0,66.4,33.2,1121.4,0.0,1121.4,6.2078835,62.078835
10,1,24,694.8,139.0,0.0,65.2,32.6,833.7,0.0,833.7,4.531090025,45.31090025
10,2,1,808.5,161.7,0.0,65.4,32.7,970.2,0.0,970.2,5.285973,52.85973
10,2,2,822.5,164.5,0.0,64.4,32.2,987.0,0.0,987.0,5.2980515,52.980515
10,2,3,778.8,155.8,0.0,67.0,33.5,934.5,0.0,934.5,5.215756,52.15756
10,2,4,838.3,167.7,0.0,69.5,34.8,1005.9,0.0,1005.9,5.828436075,58.28436075
10,2,5,882.0,176.4,0.0,86.7,43.4,1058.4,0.0,1058.4,7.6508208,76.508208
10,2,6,789.3,157.9,0.0,97.7,48.9,947.1,0.0,947.1,7.712551,77.12551
10,2,7,785.8,157.2,0.0,101.2,50.6,942.9,0.0,942.9,7.94786125,79.4786125
10,2,8,782.3,156.5,7.1,89.6,44.8,938.7,7.1,931.6,7.009507575,70.09507575
10,2,9,796.3,159.3,47.1,73.7,36.9,955.5,47.1,908.4,5.871945625,58.71945625
10,2,10,791.0,158.2,101.8,64.6,32.3,949.2,101.8,847.4,5.1100973,51.100973
10,2,11,768.3,153.7,133.0,63.1,31.6,921.9,133.0,788.9,4.850192725,48.50192725
10,2,12,712.3,142.5,108.3,61.5,30.8,854.7,108.3,746.4,4.38047995,43.8047995
10,2,13,689.5,137.9,149.5,61.7,30.8,827.4,149.5,677.9,4.2531118,42.531118
10,2,14,850.5,170.1,109.5,63.4,31.7,1020.6,109.5,911.1,5.3879175,53.879175
10,2,15,815.5,163.1,62.4,71.3,35.7,978.6,62.4,916.2,5.8181032,58.181032
10,2,16,700.0,140.0,68.9,80.0,40.0,840.0,68.9,771.1,5.60315,56.0315
10,2,17,736.8,147.4,74.2,126.0,63.0,884.1,74.2,809.9,9.28305,92.8305
10,2,18,868.0,173.6,90.1,158.7,79.3,1041.6,90.1,951.5,13.771254,137.71254
10,2,19,766.5,153.3,2.4,112.0,56.0,919.8,2.4,917.4,8.58855585,85.8855585
10,2,20,750.8,150.2,0.0,84.0,42.0,900.9,0.0,900.9,6.3063,63.063
10,2,21,799.8,160.0,0.0,73.3,36.6,959.7,0.0,959.7,5.86136775,58.6136775
10,2,22,773.5,154.7,0.0,70.0,35.0,928.2,0.0,928.2,5.4145,54.145
10,2,23,843.5,168.7,0.0,68.3,34.2,1012.2,0.0,1012.2,5.7616111,57.616111
10,2,24,859.3,171.9,0.0,47.1,23.6,1031.1,0.0,1031.1,4.048528225,40.48528225
10,3,1,731.5,146.3,0.0,44.7,22.3,877.8,0.0,877.8,3.26841515,32.6841515
10,3,2,813.8,162.8,0.0,21.1,10.6,976.5,0.0,976.5,1.718558625,17.18558625
10,3,3,735.0,147.0,0.0,5.9,3.0,882.0,0.0,882.0,0.435267,4.35267
10,3,4,852.3,170.5,0.0,2.8,1.4,1022.7,0.0,1022.7,0.23743685,2.3743685
10,3,5,959.0,191.8,0.0,5.6,2.8,1150.8,0.0,1150.8,0.5383826,5.383826
10,3,6,1107.8,221.6,0.0,33.2,16.6,1329.3,0.0,1329.3,3.682493325,36.82493325
10,3,7,985.3,197.1,0.0,52.5,26.3,1182.3,0.0,1182.3,5.1725625,51.725625
10,3,8,981.8,196.4,51.2,54.9,27.5,1178.1,51.2,1126.9,5.3933418,53.933418
10,3,9,1016.8,203.4,200.7,49.0,24.5,1220.1,200.7,1019.4,4.982075,49.82075
10,3,10,1144.5,228.9,261.9,28.4,14.2,1373.4,261.9,1111.5,3.24545865,32.4545865
10,3,11,1051.8,210.4,243.7,18.0,9.0,1262.1,243.7,1018.4,1.892834475,18.92834475
10,3,12,953.8,190.8,327.9,1.6,0.8,1144.5,327.9,816.6,0.154889,1.54889
10,3,13,1113.0,222.6,292.0,-0.7,0.3,1335.6,292.0,1043.6,0.0747936,-0.747936
10,3,14,976.5,195.3,237.2,-1.3,0.6,1171.8,237.2,934.6,0.12372255,-1.2372255
10,3,15,967.8,193.6,124.2,1.4,0.7,1161.3,124.2,1037.1,0.13683985,1.3683985
10,3,16,897.8,179.6,100.7,26.7,13.3,1077.3,100.7,976.6,2.393670825,23.93670825
10,3,17,1001.0,200.2,49.4,56.5,28.2,1201.2,49.4,1151.8,5.654649,56.54649
10,3,18,806.8,161.4,15.9,59.5,29.8,968.1,15.9,952.2,4.8001625,48.001625
10,3,19,960.8,192.2,0.0,56.5,28.2,1152.9,0.0,1152.9,5.426604225,54.26604225
10,3,20,985.3,197.1,0.0,16.9,8.4,1182.3,0.0,1182.3,1.66487545,16.6487545
10,3,21,973.0,194.6,0.0,38.7,19.4,1167.6,0.0,1167.6,3.7685263,37.685263
10,3,22,798.0,159.6,0.0,3.2,1.6,957.6,0.0,957.6,0.256956,2.56956
10,3,23,815.5,163.1,0.0,11.8,5.9,978.6,0.0,978.6,0.9647365,9.647365
10,3,24,719.3,143.9,0.0,16.3,8.1,863.1,0.0,863.1,1.16906895,11.6906895
10,4,1,764.8,153.0,0.0,18.2,9.1,917.7,0.0,917.7,1.391845,13.91845
10,4,2,799.8,160.0,0.0,14.8,7.4,959.7,0.0,959.7,1.18123075,11.8123075
10,4,3,777.0,155.4,0.0,15.8,7.9,932.4,0.0,932.4,1.2248628,12.248628
10,4,4,1055.3,211.1,0.0,33.8,16.9,1266.3,0.0,1266.3,3.5663229,35.663229
10,4,5,1184.8,237.0,0.0,69.0,34.5,1421.7,0.0,1421.7,8.17880315,81.7880315
10,4,6,1517.3,303.5,0.0,82.1,41.0,1820.7,0.0,1820.7,12.4560156,124.560156
10,4,7,1758.8,351.8,0.0,85.1,42.5,2110.5,0.0,2110.5,14.96432438,149.6432438
10,4,8,1709.8,342.0,5.9,74.2,37.1,2051.7,5.9,2045.8,12.68275453,126.8275453
10,4,9,1594.3,318.9,28.3,54.4,27.2,1913.1,28.3,1884.8,8.676705625,86.76705625
10,4,10,1940.8,388.2,64.2,46.7,23.3,2328.9,64.2,2264.7,9.060003225,90.60003225
10,4,11,2044.0,408.8,94.2,13.7,6.9,2452.8,94.2,2358.6,2.8057988,28.057988
10,4,12,1776.3,355.3,74.2,29.5,14.7,2131.5,74.2,2057.3,5.23460875,52.3460875
10,4,13,2014.3,402.9,107.7,42.4,21.2,2417.1,107.7,2309.4,8.5500884,85.500884
10,4,14,1921.5,384.3,70.0,43.7,21.8,2305.8,70.0,2235.8,8.39445705,83.9445705
10,4,15,1468.3,293.7,113.0,56.6,28.3,1761.9,113.0,1648.9,8.30647755,83.0647755
10,4,16,1106.0,221.2,85.4,64.4,32.2,1327.2,85.4,1241.8,7.12264,71.2264
10,4,17,1174.3,234.9,43.6,70.5,35.2,1409.1,43.6,1365.5,8.27728825,82.7728825
10,4,18,1083.3,216.7,12.4,89.8,44.9,1299.9,12.4,1287.5,9.7301848,97.301848
10,4,19,1037.8,207.6,0.6,81.5,40.7,1245.3,0.6,1244.7,8.455587,84.55587
10,4,20,1058.8,211.8,0.0,61.6,30.8,1270.5,0.0,1270.5,6.524123375,65.24123375
10,4,21,1015.0,203.0,0.0,59.9,30.0,1218.0,0.0,1218.0,6.0811695,60.811695
10,4,22,990.5,198.1,0.0,54.5,27.3,1188.6,0.0,1188.6,5.39911645,53.9911645
10,4,23,943.3,188.7,0.0,58.0,29.0,1131.9,0.0,1131.9,5.47367975,54.7367975
10,4,24,708.8,141.8,0.0,54.0,27.0,850.5,0.0,850.5,3.826612125,38.26612125
10,5,1,864.5,172.9,0.0,49.4,24.7,1037.4,0.0,1037.4,4.26812295,42.6812295
10,5,2,911.8,182.4,0.0,43.0,21.5,1094.1,0.0,1094.1,3.9212544,39.212544
10,5,3,866.3,173.3,0.0,48.4,24.2,1039.5,0.0,1039.5,4.1936895,41.936895
10,5,4,1099.0,219.8,0.0,55.0,27.5,1318.8,0.0,1318.8,6.0459287,60.459287
10,5,5,1363.3,272.7,0.0,63.5,31.8,1635.9,0.0,1635.9,8.658137075,86.58137075
10,5,6,1618.8,323.8,0.0,75.5,37.8,1942.5,0.0,1942.5,12.22641875,122.2641875
10,5,7,1995.0,399.0,0.0,85.5,42.8,2394.0,0.0,2394.0,17.0638335,170.638335
10,5,8,1902.3,380.5,8.8,75.0,37.5,2282.7,8.8,2273.9,14.26249983,142.6249983
10,5,9,2035.3,407.1,38.3,61.1,30.6,2442.3,38.3,2404.0,12.44168678,124.4168678
10,5,10,1930.3,386.1,217.2,58.7,29.3,2316.3,217.2,2099.1,11.3282512,113.282512
10,5,11,1883.0,376.6,232.5,57.5,28.7,2259.6,232.5,2027.1,10.821601,108.21601
10,5,12,1806.0,361.2,334.9,54.1,27.0,2167.2,334.9,1832.3,9.7621524,97.621524
10,5,13,1991.5,398.3,443.2,56.0,28.0,2389.8,443.2,1946.6,11.15658215,111.5658215
10,5,14,1720.3,344.1,481.5,58.6,29.3,2064.3,481.5,1582.8,10.07533223,100.7533223
10,5,15,1337.0,267.4,314.3,61.8,30.9,1604.4,314.3,1290.1,8.2621252,82.621252
10,5,16,1072.8,214.6,300.8,67.5,33.7,1287.3,300.8,986.5,7.238917,72.38917
10,5,17,1184.8,237.0,213.7,94.8,47.4,1421.7,213.7,1208.0,11.2356951,112.356951
10,5,18,1071.0,214.2,44.7,124.2,62.1,1285.2,44.7,1240.5,13.299678,132.99678
10,5,19,1004.5,200.9,0.6,97.6,48.8,1205.4,0.6,1204.8,9.801911,98.01911
10,5,20,1034.3,206.9,0.0,77.0,38.5,1241.1,0.0,1241.1,7.958657175,79.58657175
10,5,21,1018.5,203.7,0.0,70.7,35.3,1222.2,0.0,1222.2,7.1993691,71.993691
10,5,22,1043.0,208.6,0.0,66.2,33.1,1251.6,0.0,1251.6,6.9052858,69.052858
10,5,23,931.0,186.2,0.0,61.2,30.6,1117.2,0.0,1117.2,5.6952063,56.952063
10,5,24,904.8,181.0,0.0,59.4,29.7,1085.7,0.0,1085.7,5.37439595,53.7439595
10,6,1,922.3,184.5,0.0,54.6,27.3,1106.7,0.0,1106.7,5.0329027,50.329027
10,6,2,920.5,184.1,0.0,52.5,26.3,1104.6,0.0,1104.6,4.8364911,48.364911
10,6,3,857.5,171.5,0.0,46.2,23.1,1029.0,0.0,1029.0,3.9580485,39.580485
10,6,4,1291.5,258.3,0.0,50.2,25.1,1549.8,0.0,1549.8,6.4892709,64.892709
10,6,5,1459.5,291.9,0.0,66.0,33.0,1751.4,0.0,1751.4,9.6280296,96.280296
10,6,6,1590.8,318.2,0.0,82.2,41.1,1908.9,0.0,1908.9,13.07835113,130.7835113
10,6,7,2042.3,408.5,0.0,84.5,42.3,2450.7,0.0,2450.7,17.2578294,172.578294
10,6,8,2075.5,415.1,1.2,73.1,36.5,2490.6,1.2,2489.4,15.16630115,151.6630115
10,6,9,1961.8,392.4,33.6,59.5,29.8,2354.1,33.6,2320.5,11.67378573,116.7378573
10,6,10,1975.8,395.2,44.7,45.6,22.8,2370.9,44.7,2326.2,9.00902485,90.0902485
10,6,11,2049.3,409.9,124.8,25.6,12.8,2459.1,124.8,2334.3,5.240137175,52.40137175
10,6,12,1895.3,379.1,184.2,14.2,7.1,2274.3,184.2,2090.1,2.694476925,26.94476925
10,6,13,1995.0,399.0,212.5,9.6,4.8,2394.0,212.5,2181.5,1.921584,19.21584
10,6,14,1821.8,364.4,532.1,30.0,15.0,2186.1,532.1,1654.0,5.459238225,54.59238225
10,6,15,1617.0,323.4,213.7,44.1,22.0,1940.4,213.7,1726.7,7.1241786,71.241786
10,6,16,1086.8,217.4,156.0,60.8,30.4,1304.1,156.0,1148.1,6.60765735,66.0765735
10,6,17,1260.0,252.0,121.3,73.5,36.7,1512.0,121.3,1390.7,9.254826,92.54826
10,6,18,976.5,195.3,17.7,79.4,39.7,1171.8,17.7,1154.1,7.751457,77.51457
10,6,19,988.8,197.8,0.0,72.3,36.1,1186.5,0.0,1186.5,7.14688275,71.4688275
10,6,20,973.0,194.6,0.0,62.6,31.3,1167.6,0.0,1167.6,6.0883529,60.883529
10,6,21,1039.5,207.9,0.0,55.6,27.8,1247.4,0.0,1247.4,5.7746304,57.746304
10,6,22,974.8,195.0,0.0,55.8,27.9,1169.7,0.0,1169.7,5.4367656,54.367656
10,6,23,871.5,174.3,0.0,49.2,24.6,1045.8,0.0,1045.8,4.28926155,42.8926155
10,6,24,917.0,183.4,0.0,31.9,16.0,1100.4,0.0,1100.4,2.9296316,29.296316
10,7,1,731.5,146.3,0.0,4.1,2.1,877.8,0.0,877.8,0.3031336,3.031336
10,7,2,820.8,164.2,0.0,3.8,1.9,984.9,0.0,984.9,0.31369065,3.1369065
10,7,3,722.8,144.6,0.0,4.9,2.4,867.3,0.0,867.3,0.350606025,3.50606025
10,7,4,808.5,161.7,0.0,15.6,7.8,970.2,0.0,970.2,1.26037065,12.6037065
10,7,5,770.0,154.0,0.0,37.1,18.6,924.0,0.0,924.0,2.857778,28.57778
10,7,6,1027.3,205.5,0.0,47.7,23.8,1232.7,0.0,1232.7,4.8983389,48.983389
10,7,7,887.3,177.5,0.0,50.2,25.1,1064.7,0.0,1064.7,4.4568342,44.568342
10,7,8,871.5,174.3,17.1,48.3,24.2,1045.8,17.1,1028.7,4.21117515,42.1117515
10,7,9,815.5,163.1,57.1,32.8,16.4,978.6,57.1,921.5,2.67214885,26.7214885
10,7,10,857.5,171.5,241.3,13.7,6.9,1029.0,241.3,787.7,1.178891,11.78891
10,7,11,876.8,175.4,172.5,7.3,3.6,1052.1,172.5,879.6,0.637660275,6.37660275
10,7,12,726.3,145.3,159.5,0.2,0.1,871.5,159.5,712.0,0.01118425,0.1118425
10,7,13,854.0,170.8,445.0,0.7,0.4,1024.8,445.0,579.8,0.05978,0.5978
10,7,14,950.3,190.1,603.3,15.4,7.7,1140.3,603.3,537.0,1.464050175,14.64050175
10,7,15,810.3,162.1,356.7,43.2,21.6,972.3,356.7,615.6,3.501171275,35.01171275
10,7,16,654.5,130.9,290.8,60.5,30.3,785.4,290.8,494.6,3.9602486,39.602486
10,7,17,728.0,145.6,170.1,71.6,35.8,873.6,170.1,703.5,5.2121888,52.121888
10,7,18,670.3,134.1,49.4,76.2,38.1,804.3,49.4,754.9,5.109784925,51.09784925
10,7,19,638.8,127.8,0.0,70.0,35.0,766.5,0.0,766.5,4.47125,44.7125
10,7,20,666.8,133.4,0.0,58.8,29.4,800.1,0.0,800.1,3.920023275,39.20023275
10,7,21,729.8,146.0,0.0,53.3,26.7,875.7,0.0,875.7,3.891975675,38.91975675
10,7,22,719.3,143.9,0.0,50.4,25.2,863.1,0.0,863.1,3.62502,36.2502
10,7,23,733.3,146.7,0.0,63.8,31.9,879.9,0.0,879.9,4.681581275,46.81581275
10,7,24,834.8,167.0,0.0,57.4,28.7,1001.7,0.0,1001.7,4.792049325,47.92049325
10,8,1,679.0,135.8,0.0,55.0,27.5,814.8,0.0,814.8,3.7330062,37.330062
10,8,2,721.0,144.2,0.0,52.3,26.1,865.2,0.0,865.2,3.7680902,37.680902
10,8,3,696.5,139.3,0.0,50.3,25.1,835.8,0.0,835.8,3.50109655,35.0109655
10,8,4,638.8,127.8,0.0,54.0,27.0,766.5,0.0,766.5,3.446886625,34.46886625
10,8,5,782.3,156.5,0.0,58.5,29.2,938.7,0.0,938.7,4.572798825,45.72798825
10,8,6,696.5,139.3,0.0,70.0,35.0,835.8,0.0,835.8,4.8755,48.755
10,8,7,712.3,142.5,0.0,71.3,35.6,854.7,0.0,854.7,5.0774878,50.774878
10,8,8,729.8,146.0,24.1,70.5,35.2,875.7,24.1,851.6,5.142475275,51.42475275
10,8,9,686.0,137.2,91.8,60.7,30.3,823.2,91.8,731.4,4.1638142,41.638142
10,8,10,705.3,141.1,147.2,53.5,26.7,846.3,147.2,699.1,3.771677,37.71677
10,8,11,791.0,158.2,191.9,49.1,24.5,949.2,191.9,757.3,3.8836518,38.836518
10,8,12,673.8,134.8,402.6,38.6,19.3,808.5,402.6,405.9,2.601011875,26.01011875
10,8,13,768.3,153.7,357.3,38.2,19.1,921.9,357.3,564.6,2.936789275,29.36789275
10,8,14,829.5,165.9,552.1,49.6,24.8,995.4,552.1,443.3,4.111002,41.11002
10,8,15,785.8,157.2,324.3,62.1,31.0,942.9,324.3,618.6,4.875971625,48.75971625
10,8,16,703.5,140.7,354.9,66.8,33.4,844.2,354.9,489.3,4.69649565,46.9649565
10,8,17,747.3,149.5,156.0,85.9,43.0,896.7,156.0,740.7,6.419699475,64.19699475
10,8,18,883.8,176.8,51.2,102.6,51.3,1060.5,51.2,1009.3,9.06285625,90.6285625
10,8,19,764.8,153.0,0.0,92.3,46.1,917.7,0.0,917.7,7.058260125,70.58260125
10,8,20,782.3,156.5,0.0,77.1,38.6,938.7,0.0,938.7,6.0342765,60.342765
10,8,21,778.8,155.8,0.0,73.1,36.5,934.5,0.0,934.5,5.69219525,56.9219525
10,8,22,729.8,146.0,0.0,67.4,33.7,875.7,0.0,875.7,4.92128805,49.2128805
10,8,23,822.5,164.5,0.0,63.8,31.9,987.0,0.0,987.0,5.24565825,52.4565825
10,8,24,640.5,128.1,0.0,61.2,30.6,768.6,0.0,768.6,3.92082075,39.2082075
10,9,1,647.5,129.5,0.0,57.7,28.9,777.0,0.0,777.0,3.736593,37.36593
10,9,2,715.8,143.2,0.0,54.2,27.1,858.9,0.0,858.9,3.8779335,38.779335
10,9,3,710.5,142.1,0.0,52.5,26.3,852.6,0.0,852.6,3.730125,37.30125
10,9,4,649.3,129.9,0.0,55.3,27.7,779.1,0.0,779.1,3.592624875,35.92624875
10,9,5,728.0,145.6,0.0,67.9,33.9,873.6,0.0,873.6,4.9415912,49.415912
10,9,6,724.5,144.9,0.0,78.8,39.4,869.4,0.0,869.4,5.7074661,57.074661
10,9,7,693.0,138.6,0.0,89.4,44.7,831.6,0.0,831.6,6.194727,61.94727
10,9,8,693.0,138.6,6.5,85.2,42.6,831.6,6.5,825.1,5.9060925,59.060925
10,9,9,726.3,145.3,30.0,78.1,39.1,871.5,30.0,841.5,5.6754985,56.754985
10,9,10,686.0,137.2,93.0,73.8,36.9,823.2,93.0,730.2,5.0598674,50.598674
10,9,11,696.5,139.3,115.4,69.3,34.7,835.8,115.4,720.4,4.8286952,48.286952
10,9,12,600.3,120.1,114.8,64.9,32.4,720.3,114.8,605.5,3.893761725,38.93761725
10,9,13,694.8,139.0,134.8,64.8,32.4,833.7,134.8,698.9,4.502883175,45.02883175
10,9,14,908.3,181.7,148.3,61.4,30.7,1089.9,148.3,941.6,5.572567875,55.72567875
10,9,15,813.8,162.8,69.5,75.6,37.8,976.5,69.5,907.0,6.15536775,61.5536775
10,9,16,682.5,136.5,45.9,90.9,45.5,819.0,45.9,773.1,6.20645025,62.0645025
10,9,17,687.8,137.6,23.0,132.4,66.2,825.3,23.0,802.3,9.104228175,91.04228175
10,9,18,817.3,163.5,4.1,155.2,77.6,980.7,4.1,976.6,12.68290275,126.8290275
10,9,19,722.8,144.6,0.0,129.2,64.6,867.3,0.0,867.3,9.33431625,93.3431625
10,9,20,740.3,148.1,0.0,93.1,46.6,888.3,0.0,888.3,6.895354725,68.95354725
10,9,21,733.3,146.7,0.0,84.0,42.0,879.9,0.0,879.9,6.1593,61.593
10,9,22,759.5,151.9,0.0,78.9,39.4,911.4,0.0,911.4,5.9916955,59.916955
10,9,23,869.8,174.0,0.0,72.8,36.4,1043.7,0.0,1043.7,6.33178,63.3178
10,9,24,612.5,122.5,0.0,70.4,35.2,735.0,0.0,735.0,4.313225,43.13225
10,10,1,740.3,148.1,0.0,69.9,35.0,888.3,0.0,888.3,5.17656825,51.7656825
10,10,2,710.5,142.1,0.0,69.7,34.8,852.6,0.0,852.6,4.9496272,49.496272
10,10,3,798.0,159.6,0.0,68.1,34.1,957.6,0.0,957.6,5.4374124,54.374124
10,10,4,969.5,193.9,0.0,64.2,32.1,1163.4,0.0,1163.4,6.22118455,62.2118455
10,10,5,1193.5,238.7,0.0,88.2,44.1,1432.2,0.0,1432.2,10.53251815,105.3251815
10,10,6,1557.5,311.5,0.0,116.9,58.4,1869.0,0.0,1869.0,18.20390425,182.0390425
10,10,7,1860.3,372.1,0.0,120.3,60.1,2232.3,0.0,2232.3,22.37266868,223.7266868
10,10,8,1772.8,354.6,30.0,92.5,46.2,2127.3,30.0,2097.3,16.39261925,163.9261925
10,10,9,1909.3,381.9,71.8,79.8,39.9,2291.1,71.8,2219.3,15.24249738,152.4249738
10,10,10,1816.5,363.3,83.0,72.9,36.5,2179.8,83.0,2096.8,13.24573635,132.4573635
10,10,11,1982.8,396.6,329.6,66.4,33.2,2379.3,329.6,2049.7,13.17002033,131.7002033
10,10,12,1499.8,300.0,475.6,55.7,27.8,1799.7,475.6,1324.1,8.349258225,83.49258225
10,10,13,1762.3,352.5,274.3,54.8,27.4,2114.7,274.3,1840.4,9.665060125,96.65060125
10,10,14,1650.3,330.1,141.9,53.2,26.6,1980.3,141.9,1838.4,8.78164035,87.8164035
10,10,15,1176.0,235.2,283.7,59.1,29.6,1411.2,283.7,1127.5,6.9552168,69.552168
10,10,16,920.5,184.1,269.0,69.9,35.0,1104.6,269.0,835.6,6.43641215,64.3641215
10,10,17,1218.0,243.6,174.2,90.2,45.1,1461.6,174.2,1287.4,10.9823406,109.823406
10,10,18,1020.3,204.1,45.9,98.5,49.2,1224.3,45.9,1178.4,10.04915643,100.4915643
10,10,19,992.3,198.5,0.0,74.0,37.0,1190.7,0.0,1190.7,7.3430469,73.430469
10,10,20,1025.5,205.1,0.0,61.1,30.6,1230.6,0.0,1230.6,6.2668305,62.668305
10,10,21,1044.8,209.0,0.0,62.5,31.2,1253.7,0.0,1253.7,6.525612975,65.25612975
10,10,22,1050.0,210.0,0.0,48.2,24.1,1260.0,0.0,1260.0,5.059005,50.59005
10,10,23,1102.5,220.5,0.0,44.3,22.2,1323.0,0.0,1323.0,4.886721,48.86721
10,10,24,642.3,128.5,0.0,18.1,9.1,770.7,0.0,770.7,1.163949675,11.63949675
10,11,1,913.5,182.7,0.0,5.3,2.7,1096.2,0.0,1096.2,0.4847031,4.847031
10,11,2,894.3,178.9,0.0,1.3,0.6,1073.1,0.0,1073.1,0.115805375,1.15805375
10,11,3,866.3,173.3,0.0,1.7,0.9,1039.5,0.0,1039.5,0.149774625,1.49774625
10,11,4,1359.8,272.0,0.0,6.4,3.2,1631.7,0.0,1631.7,0.8718717,8.718717
10,11,5,1622.3,324.5,0.0,56.6,28.3,1946.7,0.0,1946.7,9.176581575,91.76581575
10,11,6,1849.8,370.0,0.0,89.6,44.8,2219.7,0.0,2219.7,16.57246518,165.7246518
10,11,7,2003.8,400.8,0.0,95.8,47.9,2404.5,0.0,2404.5,19.19632575,191.9632575
10,11,8,2163.0,432.6,43.6,80.2,40.1,2595.6,43.6,2552.0,17.3531001,173.531001
10,11,9,2110.5,422.1,159.5,60.4,30.2,2532.6,159.5,2373.1,12.74214375,127.4214375
10,11,10,2037.0,407.4,333.2,56.0,28.0,2444.4,333.2,2111.2,11.4072,114.072
10,11,11,1995.0,399.0,526.2,42.8,21.4,2394.0,526.2,1867.8,8.532615,85.32615
10,11,12,1888.3,377.7,434.4,33.7,16.8,2265.9,434.4,1831.5,6.3603813,63.603813
10,11,13,1940.8,388.2,359.7,15.1,7.5,2328.9,359.7,1969.2,2.92626285,29.2626285
10,11,14,1751.8,350.4,259.0,29.1,14.6,2102.1,259.0,1843.1,5.104774675,51.04774675
10,11,15,1568.0,313.6,151.9,43.4,21.7,1881.6,151.9,1729.7,6.80512,68.0512
10,11,16,1034.3,206.9,74.8,73.0,36.5,1241.1,74.8,1166.3,7.553231175,75.53231175
10,11,17,1254.8,251.0,64.7,90.8,45.4,1505.7,64.7,1441.0,11.39099693,113.9099693
10,11,18,1139.3,227.9,5.9,98.8,49.4,1367.1,5.9,1361.2,11.25556215,112.5556215
10,11,19,1149.8,230.0,0.0,90.5,45.3,1379.7,0.0,1379.7,10.40638725,104.0638725
10,11,20,1044.8,209.0,0.0,76.9,38.4,1253.7,0.0,1253.7,8.029217175,80.29217175
10,11,21,1018.5,203.7,0.0,76.5,38.3,1222.2,0.0,1222.2,7.7925435,77.925435
10,11,22,1125.3,225.1,0.0,72.8,36.4,1350.3,0.0,1350.3,8.19182,81.9182
10,11,23,1050.0,210.0,0.0,69.7,34.8,1260.0,0.0,1260.0,7.313985,73.13985
10,11,24,901.3,180.3,0.0,70.1,35.1,1081.5,0.0,1081.5,6.3213675,63.213675
10,12,1,859.3,171.9,0.0,75.4,37.7,1031.1,0.0,1031.1,6.47788575,64.7788575
10,12,2,901.3,180.3,0.0,69.7,34.9,1081.5,0.0,1081.5,6.28477675,62.8477675
10,12,3,892.5,178.5,0.0,62.3,31.2,1071.0,0.0,1071.0,5.562774,55.62774
10,12,4,1211.0,242.2,0.0,71.8,35.9,1453.2,0.0,1453.2,8.697402,86.97402
10,12,5,1389.5,277.9,0.0,88.6,44.3,1667.4,0.0,1667.4,12.3040225,123.040225
10,12,6,1510.3,302.1,0.0,93.5,46.8,1812.3,0.0,1812.3,14.12597235,141.2597235
10,12,7,1790.3,358.1,0.0,103.9,51.9,2148.3,0.0,2148.3,18.59586383,185.9586383
10,12,8,1674.8,335.0,0.6,104.2,52.1,2009.7,0.6,2009.1,17.4582639,174.582639
10,12,9,1589.0,317.8,62.4,91.7,45.9,1906.8,62.4,1844.4,14.5733546,145.733546
10,12,10,1893.5,378.7,332.6,87.4,43.7,2272.2,332.6,1939.6,16.541616,165.41616
10,12,11,1928.5,385.7,443.2,77.7,38.9,2314.2,443.2,1871.0,14.99389465,149.9389465
10,12,12,1725.5,345.1,549.2,73.0,36.5,2070.6,549.2,1521.4,12.59666765,125.9666765
10,12,13,1904.0,380.8,483.3,75.9,37.9,2284.8,483.3,1801.5,14.4448864,144.448864
10,12,14,1701.0,340.2,330.2,84.0,42.0,2041.2,330.2,1711.0,14.2884,142.884
10,12,15,1298.5,259.7,247.2,82.4,41.2,1558.2,247.2,1311.0,10.69925045,106.9925045
10,12,16,936.3,187.3,264.3,101.7,50.8,1123.5,264.3,859.2,9.51735575,95.1735575
10,12,17,976.5,195.3,162.5,119.2,59.6,1171.8,162.5,1009.3,11.64017295,116.4017295
10,12,18,1086.8,217.4,30.6,154.8,77.4,1304.1,30.6,1273.5,16.81962975,168.1962975
10,12,19,929.3,185.9,0.0,106.2,53.1,1115.1,0.0,1115.1,9.868356225,98.68356225
10,12,20,962.5,192.5,0.0,90.6,45.3,1155.0,0.0,1155.0,8.71563,87.1563
10,12,21,957.3,191.5,0.0,86.5,43.2,1148.7,0.0,1148.7,8.27542625,82.7542625
10,12,22,1013.3,202.7,0.0,76.9,38.4,1215.9,0.0,1215.9,7.7906766,77.906766
10,12,23,946.8,189.4,0.0,86.8,43.4,1136.1,0.0,1136.1,8.217127275,82.17127275
10,12,24,812.0,162.4,0.0,80.5,40.3,974.4,0.0,974.4,6.5366,65.366
